transfer_type,min_transfer_time,from_stop_id,to_stop_id
2,254.0,feed_0_1722,
2,247.0,feed_0_1722,
2,225.0,feed_0_1722,
2,225.0,feed_0_1722,
2,247.0,feed_0_1722,
2,199.0,feed_0_1722,feed_0_4726914
2,199.0,feed_0_1722,feed_0_4726915
2,200.0,feed_0_1722,feed_0_4726963
2,214.0,feed_0_1722,
2,254.0,feed_0_1722,
2,226.0,feed_0_1722,
2,226.0,feed_0_1722,
2,241.0,feed_0_1722,
2,216.0,feed_0_1722,
2,189.0,feed_0_1722,feed_0_5657267
2,199.0,feed_0_1722,
2,214.0,feed_0_1722,
2,226.0,feed_0_1722,
2,241.0,feed_0_1722,
2,216.0,feed_0_1722,
2,231.0,feed_0_1722,
2,231.0,feed_0_1722,
2,247.0,feed_0_1722,
2,180.0,feed_0_1723,feed_0_1166840
2,180.0,feed_0_1723,
2,480.0,feed_0_1723,feed_0_1715
2,141.0,feed_0_1723,feed_0_1724
2,480.0,feed_0_1723,
2,149.0,feed_0_1723,
2,195.0,feed_0_1723,feed_0_3747809
2,195.0,feed_0_1723,
2,214.0,feed_0_1723,
2,189.0,feed_0_1723,feed_0_3749689
2,192.0,feed_0_1723,
2,247.0,feed_0_1723,feed_0_3749691
2,226.0,feed_0_1723,feed_0_3749916
2,279.0,feed_0_1723,feed_0_3749937
2,202.0,feed_0_1723,feed_0_3764794
2,202.0,feed_0_1723,
2,195.0,feed_0_1723,feed_0_3893335
2,195.0,feed_0_1723,
2,205.0,feed_0_1723,feed_0_3926217
2,269.0,feed_0_1723,
2,225.0,feed_0_1723,feed_0_4008888
2,205.0,feed_0_1723,
2,225.0,feed_0_1723,
2,225.0,feed_0_1723,
2,254.0,feed_0_1723,
2,227.0,feed_0_1723,
2,226.0,feed_0_1723,
2,227.0,feed_0_1723,
2,216.0,feed_0_1723,
2,254.0,feed_0_1723,
2,192.0,feed_0_1723,
2,226.0,feed_0_1723,
2,216.0,feed_0_1723,
2,192.0,feed_0_1723,
2,227.0,feed_0_1723,
2,225.0,feed_0_1723,
2,225.0,feed_0_1723,
2,247.0,feed_0_1723,
2,199.0,feed_0_1723,feed_0_4726914
2,199.0,feed_0_1723,feed_0_4726915
2,200.0,feed_0_1723,feed_0_4726963
2,254.0,feed_0_1723,
2,226.0,feed_0_1723,
2,226.0,feed_0_1723,
2,241.0,feed_0_1723,
2,216.0,feed_0_1723,
2,189.0,feed_0_1723,feed_0_5657267
2,199.0,feed_0_1723,
2,214.0,feed_0_1723,
2,480.0,feed_0_1724,feed_0_1715
2,480.0,feed_0_1724,
2,225.0,feed_0_1724,
2,225.0,feed_0_1724,
2,225.0,feed_0_1724,
2,225.0,feed_0_1724,
2,247.0,feed_0_1724,
2,275.0,feed_0_1729,feed_0_3687426
2,216.0,feed_0_1729,feed_0_3687471
2,272.0,feed_0_1729,feed_0_3764619
2,275.0,feed_0_1729,
2,272.0,feed_0_1729,
2,272.0,feed_0_1729,
2,275.0,feed_0_1729,
2,272.0,feed_0_1729,
2,275.0,feed_0_1729,
2,261.0,feed_0_1729,
2,272.0,feed_0_1729,
2,275.0,feed_0_1729,
2,261.0,feed_0_1729,
2,275.0,feed_0_1729,
2,275.0,feed_0_1729,
2,275.0,feed_0_1729,
2,272.0,feed_0_1729,
2,261.0,feed_0_1729,
2,275.0,feed_0_1729,
2,286.0,feed_0_1731,feed_0_3442465
2,232.0,feed_0_1731,feed_0_3687416
2,279.0,feed_0_1731,feed_0_3687417
2,279.0,feed_0_1731,
2,232.0,feed_0_1731,
2,232.0,feed_0_1731,
2,279.0,feed_0_1731,
2,279.0,feed_0_1731,
2,232.0,feed_0_1731,
2,232.0,feed_0_1731,
2,279.0,feed_0_1731,
2,232.0,feed_0_1731,
2,197.0,feed_0_1733,feed_0_3687420
2,203.0,feed_0_1733,feed_0_3687421
2,229.0,feed_0_1733,
2,220.0,feed_0_1733,
2,197.0,feed_0_1733,
2,209.0,feed_0_1733,feed_0_3926196
2,203.0,feed_0_1733,
2,197.0,feed_0_1733,
2,197.0,feed_0_1733,
2,203.0,feed_0_1733,
2,197.0,feed_0_1733,
2,210.0,feed_0_1734,feed_0_3813532
2,211.0,feed_0_1734,feed_0_3813533
2,236.0,feed_0_1734,feed_0_3893390
2,221.0,feed_0_1734,feed_0_3893463
2,221.0,feed_0_1734,
2,228.0,feed_0_1734,feed_0_3893465
2,207.0,feed_0_1735,feed_0_3442544
2,207.0,feed_0_1735,
2,216.0,feed_0_1735,feed_0_3763974
2,216.0,feed_0_1735,
2,262.0,feed_0_1735,feed_0_3764635
2,220.0,feed_0_1735,feed_0_3764636
2,276.0,feed_0_1735,feed_0_3764675
2,207.0,feed_0_1735,feed_0_3781622
2,207.0,feed_0_1735,
2,201.0,feed_0_1735,feed_0_3813518
2,206.0,feed_0_1735,feed_0_3813519
2,216.0,feed_0_1735,feed_0_4036891
2,216.0,feed_0_1735,feed_0_4036892
2,208.0,feed_0_1735,feed_0_4036893
2,216.0,feed_0_1735,
2,216.0,feed_0_1735,
2,208.0,feed_0_1735,
2,220.0,feed_0_1735,
2,216.0,feed_0_1735,
2,216.0,feed_0_1735,
2,208.0,feed_0_1735,
2,202.0,feed_0_1735,feed_0_4889619
2,243.0,feed_0_1735,feed_0_4889620
2,216.0,feed_0_1735,
2,216.0,feed_0_1735,
2,216.0,feed_0_1735,
2,216.0,feed_0_1735,
2,216.0,feed_0_1735,
2,208.0,feed_0_1735,
2,225.0,feed_0_1735,feed_0_5122015
2,220.0,feed_0_1735,feed_0_5122016
2,216.0,feed_0_1735,
2,235.0,feed_0_1735,feed_0_5138053
2,216.0,feed_0_1735,
2,216.0,feed_0_1735,
2,235.0,feed_0_1735,
2,225.0,feed_0_1735,
2,220.0,feed_0_1735,
2,207.0,feed_0_1735,
2,214.0,feed_0_1735,feed_0_5325170
2,220.0,feed_0_1735,
2,222.0,feed_0_1735,feed_0_6041838
2,222.0,feed_0_1735,
2,210.0,feed_0_1736,feed_0_3813187
2,258.0,feed_0_1736,feed_0_3813188
2,258.0,feed_0_1737,feed_0_3672111
2,252.0,feed_0_1737,
2,258.0,feed_0_1737,
2,287.0,feed_0_1737,feed_0_3690079
2,216.0,feed_0_1737,feed_0_3813316
2,207.0,feed_0_1737,feed_0_3813317
2,287.0,feed_0_1737,feed_0_3926272
2,275.0,feed_0_1737,feed_0_3926273
2,258.0,feed_0_1737,
2,252.0,feed_0_1737,feed_0_3926380
2,252.0,feed_0_1737,
2,287.0,feed_0_1737,
2,252.0,feed_0_1737,
2,199.0,feed_0_1737,feed_0_4459272
2,258.0,feed_0_1737,
2,252.0,feed_0_1737,
2,287.0,feed_0_1737,
2,199.0,feed_0_1737,
2,258.0,feed_0_1737,
2,199.0,feed_0_1737,
2,287.0,feed_0_1737,
2,238.0,feed_0_1737,feed_0_6263540
2,258.0,feed_0_1737,
2,252.0,feed_0_1737,
2,198.0,feed_0_1738,feed_0_3813147
2,198.0,feed_0_1738,
2,216.0,feed_0_1738,feed_0_3813200
2,222.0,feed_0_1738,feed_0_3813201
2,228.0,feed_0_1738,feed_0_3813202
2,195.0,feed_0_1738,feed_0_4022974
2,196.0,feed_0_1738,feed_0_4022975
2,195.0,feed_0_1738,
2,198.0,feed_0_1738,feed_0_4023264
2,198.0,feed_0_1738,
2,198.0,feed_0_1738,
2,196.0,feed_0_1738,
2,194.0,feed_0_1738,feed_0_4677616
2,194.0,feed_0_1738,
2,198.0,feed_0_1738,
2,196.0,feed_0_1738,
2,198.0,feed_0_1738,
2,198.0,feed_0_1738,feed_0_6187652
2,198.0,feed_0_1738,
2,207.0,feed_0_1740,feed_0_3813530
2,226.0,feed_0_1740,feed_0_3813531
2,276.0,feed_0_1740,feed_0_4677657
2,271.0,feed_0_1740,feed_0_4677675
2,268.0,feed_0_1740,feed_0_4677676
2,271.0,feed_0_1740,
2,268.0,feed_0_1740,
2,234.0,feed_0_1741,
2,263.0,feed_0_1741,feed_0_5150147
2,279.0,feed_0_1742,feed_0_4016536
2,279.0,feed_0_1742,
2,199.0,feed_0_1742,feed_0_4036848
2,206.0,feed_0_1742,feed_0_4036849
2,199.0,feed_0_1742,
2,206.0,feed_0_1742,
2,189.0,feed_0_1743,feed_0_3666567
2,206.0,feed_0_1743,feed_0_3666568
2,189.0,feed_0_1743,
2,206.0,feed_0_1743,
2,189.0,feed_0_1743,
2,206.0,feed_0_1743,
2,189.0,feed_0_1743,
2,206.0,feed_0_1743,
2,189.0,feed_0_1743,
2,218.0,feed_0_1743,feed_0_3740974
2,189.0,feed_0_1743,feed_0_3740975
2,251.0,feed_0_1743,feed_0_3750043
2,244.0,feed_0_1743,feed_0_3750045
2,232.0,feed_0_1743,feed_0_3813340
2,214.0,feed_0_1743,feed_0_3813341
2,210.0,feed_0_1743,
2,194.0,feed_0_1743,
2,220.0,feed_0_1744,feed_0_3813331
2,194.0,feed_0_1744,feed_0_3887739
2,210.0,feed_0_1744,feed_0_3972544
2,192.0,feed_0_1744,feed_0_3972545
2,207.0,feed_0_1744,
2,215.0,feed_0_1744,
2,416.0,feed_0_1746,feed_0_3813327
2,372.0,feed_0_1746,
2,369.0,feed_0_1746,feed_0_3926433
2,206.0,feed_0_1746,
2,206.0,feed_0_1746,
2,206.0,feed_0_1746,
2,206.0,feed_0_1746,
2,206.0,feed_0_1746,
2,206.0,feed_0_1746,
2,223.0,feed_0_1749,feed_0_3813512
2,207.0,feed_0_1749,feed_0_3813513
2,251.0,feed_0_1749,
2,189.0,feed_0_1749,
2,259.0,feed_0_1750,feed_0_3749875
2,275.0,feed_0_1750,feed_0_3749876
2,182.0,feed_0_1750,feed_0_3749877
2,208.0,feed_0_1750,feed_0_3813506
2,190.0,feed_0_1750,feed_0_3813507
2,193.0,feed_0_1750,feed_0_4009396
2,199.0,feed_0_1750,feed_0_4009397
2,228.0,feed_0_1750,
2,228.0,feed_0_1750,
2,228.0,feed_0_1750,
2,156.0,feed_0_1752,feed_0_1753
2,131.0,feed_0_1752,
2,223.0,feed_0_1752,feed_0_3560201
2,191.0,feed_0_1752,feed_0_3673612
2,198.0,feed_0_1752,feed_0_3673613
2,191.0,feed_0_1752,
2,198.0,feed_0_1752,
2,258.0,feed_0_1752,feed_0_3688096
2,197.0,feed_0_1752,feed_0_3813345
2,210.0,feed_0_1752,feed_0_3887742
2,278.0,feed_0_1752,feed_0_4009041
2,247.0,feed_0_1752,feed_0_4705558
2,206.0,feed_0_1752,
2,252.0,feed_0_1752,
2,278.0,feed_0_1753,feed_0_4009041
2,186.0,feed_0_1755,
2,222.0,feed_0_1755,
2,222.0,feed_0_1755,
2,230.0,feed_0_1755,
2,269.0,feed_0_1757,feed_0_3764804
2,201.0,feed_0_1757,feed_0_3764805
2,269.0,feed_0_1757,
2,201.0,feed_0_1757,
2,201.0,feed_0_1757,
2,252.0,feed_0_1757,feed_0_3926206
2,201.0,feed_0_1757,
2,269.0,feed_0_1757,
2,252.0,feed_0_1757,
2,252.0,feed_0_1757,
2,288.0,feed_0_1757,feed_0_5138171
2,180.0,feed_0_1757,feed_0_6129304
2,180.0,feed_0_1757,
2,500.0,feed_0_1759,feed_0_1956
2,500.0,feed_0_1759,
2,261.0,feed_0_1763,feed_0_5138046
2,261.0,feed_0_1763,
2,188.0,feed_0_1763,feed_0_5138191
2,203.0,feed_0_1764,feed_0_3764647
2,203.0,feed_0_1764,
2,203.0,feed_0_1764,
2,210.0,feed_0_1764,feed_0_4726927
2,203.0,feed_0_1764,
2,103.0,feed_0_1765,feed_0_1764
2,79.0,feed_0_1765,
2,203.0,feed_0_1765,feed_0_3764647
2,222.0,feed_0_1765,feed_0_3807629
2,203.0,feed_0_1765,
2,203.0,feed_0_1765,
2,210.0,feed_0_1765,feed_0_4726927
2,203.0,feed_0_1765,
2,203.0,feed_0_1765,
2,113.0,feed_0_1766,feed_0_1647
2,60.0,feed_0_1766,feed_0_1767
2,128.0,feed_0_1766,
2,101.0,feed_0_1766,
2,204.0,feed_0_1766,feed_0_3926396
2,217.0,feed_0_1766,feed_0_3926397
2,217.0,feed_0_1766,
2,207.0,feed_0_1766,feed_0_4044990
2,229.0,feed_0_1766,
2,254.0,feed_0_1766,feed_0_4726955
2,185.0,feed_0_1766,feed_0_4726956
2,254.0,feed_0_1766,
2,217.0,feed_0_1766,
2,207.0,feed_0_1766,
2,225.0,feed_0_1766,feed_0_4997014
2,217.0,feed_0_1766,
2,229.0,feed_0_1766,
2,225.0,feed_0_1766,
2,207.0,feed_0_1766,
2,217.0,feed_0_1766,
2,243.0,feed_0_1766,
2,256.0,feed_0_1766,
2,180.0,feed_0_1766,feed_0_967988
2,180.0,feed_0_1766,
2,120.0,feed_0_1767,feed_0_1647
2,105.0,feed_0_1767,
2,204.0,feed_0_1767,feed_0_3926396
2,217.0,feed_0_1767,feed_0_3926397
2,207.0,feed_0_1767,feed_0_4044990
2,229.0,feed_0_1767,
2,254.0,feed_0_1767,feed_0_4726955
2,185.0,feed_0_1767,feed_0_4726956
2,217.0,feed_0_1767,
2,229.0,feed_0_1767,
2,180.0,feed_0_1767,feed_0_967988
2,180.0,feed_0_1767,
2,221.0,feed_0_1772,
2,205.0,feed_0_1772,
2,221.0,feed_0_1772,
2,205.0,feed_0_1772,
2,221.0,feed_0_1772,
2,205.0,feed_0_1772,
2,54.0,feed_0_1774,feed_0_1773
2,71.0,feed_0_1774,
2,191.0,feed_0_1774,feed_0_3687091
2,201.0,feed_0_1774,feed_0_3764506
2,286.0,feed_0_1774,feed_0_3764806
2,270.0,feed_0_1774,feed_0_3764807
2,191.0,feed_0_1774,
2,233.0,feed_0_1774,feed_0_3893399
2,191.0,feed_0_1774,
2,286.0,feed_0_1774,
2,270.0,feed_0_1774,
2,191.0,feed_0_1774,
2,227.0,feed_0_1777,feed_0_3666593
2,257.0,feed_0_1777,feed_0_3666594
2,257.0,feed_0_1777,
2,227.0,feed_0_1777,
2,227.0,feed_0_1777,
2,224.0,feed_0_1777,feed_0_3678786
2,257.0,feed_0_1777,
2,274.0,feed_0_1778,feed_0_3763995
2,321.0,feed_0_1778,feed_0_3763996
2,274.0,feed_0_1778,
2,274.0,feed_0_1778,
2,321.0,feed_0_1778,
2,321.0,feed_0_1778,
2,274.0,feed_0_1778,
2,321.0,feed_0_1778,
2,274.0,feed_0_1778,
2,274.0,feed_0_1778,
2,321.0,feed_0_1778,
2,274.0,feed_0_1778,
2,273.0,feed_0_1779,feed_0_3687443
2,256.0,feed_0_1779,feed_0_3747923
2,252.0,feed_0_1779,feed_0_3747924
2,218.0,feed_0_1781,feed_0_3887810
2,288.0,feed_0_1781,feed_0_3926247
2,208.0,feed_0_1781,
2,208.0,feed_0_1781,
2,208.0,feed_0_1781,
2,208.0,feed_0_1781,
2,208.0,feed_0_1781,
2,97.0,feed_0_1782,feed_0_1781
2,79.0,feed_0_1782,
2,218.0,feed_0_1782,feed_0_3887810
2,288.0,feed_0_1782,feed_0_3926247
2,208.0,feed_0_1782,
2,208.0,feed_0_1782,
2,208.0,feed_0_1782,
2,208.0,feed_0_1782,
2,208.0,feed_0_1782,
2,212.0,feed_0_1783,feed_0_3673633
2,251.0,feed_0_1783,feed_0_4798887
2,229.0,feed_0_1784,feed_0_3673599
2,226.0,feed_0_1784,feed_0_3673600
2,226.0,feed_0_1784,
2,229.0,feed_0_1784,
2,100.0,feed_0_1785,feed_0_1784
2,94.0,feed_0_1785,
2,229.0,feed_0_1785,feed_0_3673599
2,226.0,feed_0_1785,feed_0_3673600
2,226.0,feed_0_1785,
2,229.0,feed_0_1785,
2,226.0,feed_0_1785,
2,229.0,feed_0_1785,
2,226.0,feed_0_1785,
2,229.0,feed_0_1785,
2,224.0,feed_0_1786,feed_0_3749984
2,273.0,feed_0_1786,feed_0_3813144
2,224.0,feed_0_1786,
2,279.0,feed_0_1786,
2,273.0,feed_0_1786,
2,224.0,feed_0_1786,
2,201.0,feed_0_1786,feed_0_4023029
2,273.0,feed_0_1786,
2,224.0,feed_0_1786,
2,268.0,feed_0_1786,feed_0_4298517
2,268.0,feed_0_1786,
2,268.0,feed_0_1786,
2,216.0,feed_0_1786,
2,279.0,feed_0_1786,
2,268.0,feed_0_1786,
2,202.0,feed_0_1786,
2,208.0,feed_0_1787,
2,210.0,feed_0_1789,feed_0_3747859
2,315.0,feed_0_1790,feed_0_3781644
2,202.0,feed_0_1790,feed_0_3781645
2,114.0,feed_0_1792,feed_0_1791
2,108.0,feed_0_1792,
2,188.0,feed_0_1792,feed_0_3740304
2,210.0,feed_0_1792,feed_0_3740335
2,188.0,feed_0_1792,
2,210.0,feed_0_1792,
2,210.0,feed_0_1792,feed_0_3764494
2,210.0,feed_0_1792,
2,210.0,feed_0_1792,
2,210.0,feed_0_1792,
2,126.0,feed_0_1793,feed_0_1648
2,90.0,feed_0_1793,feed_0_1794
2,90.0,feed_0_1793,
2,162.0,feed_0_1793,
2,243.0,feed_0_1793,feed_0_3764527
2,199.0,feed_0_1793,feed_0_3764528
2,216.0,feed_0_1793,feed_0_3764540
2,221.0,feed_0_1793,feed_0_3765258
2,221.0,feed_0_1793,
2,248.0,feed_0_1793,feed_0_3893369
2,216.0,feed_0_1793,feed_0_3893370
2,203.0,feed_0_1793,feed_0_3893371
2,248.0,feed_0_1793,
2,214.0,feed_0_1793,feed_0_3893446
2,216.0,feed_0_1793,
2,203.0,feed_0_1793,
2,243.0,feed_0_1793,
2,199.0,feed_0_1793,
2,216.0,feed_0_1793,
2,243.0,feed_0_1793,
2,221.0,feed_0_1793,
2,243.0,feed_0_1793,
2,221.0,feed_0_1793,
2,243.0,feed_0_1793,
2,221.0,feed_0_1793,
2,248.0,feed_0_1793,
2,214.0,feed_0_1793,
2,214.0,feed_0_1793,feed_0_5018357
2,248.0,feed_0_1793,
2,214.0,feed_0_1793,
2,230.0,feed_0_1793,
2,199.0,feed_0_1793,
2,216.0,feed_0_1793,
2,243.0,feed_0_1793,
2,199.0,feed_0_1793,
2,216.0,feed_0_1793,
2,243.0,feed_0_1793,
2,230.0,feed_0_1793,
2,221.0,feed_0_1794,feed_0_3765258
2,221.0,feed_0_1794,
2,248.0,feed_0_1794,feed_0_3893369
2,216.0,feed_0_1794,feed_0_3893370
2,203.0,feed_0_1794,feed_0_3893371
2,248.0,feed_0_1794,
2,214.0,feed_0_1794,feed_0_3893446
2,216.0,feed_0_1794,
2,203.0,feed_0_1794,
2,243.0,feed_0_1794,
2,199.0,feed_0_1794,
2,216.0,feed_0_1794,
2,243.0,feed_0_1794,
2,221.0,feed_0_1794,
2,75.0,feed_0_1795,feed_0_1796
2,86.0,feed_0_1795,
2,211.0,feed_0_1795,
2,203.0,feed_0_1795,
2,273.0,feed_0_1795,
2,254.0,feed_0_1795,
2,211.0,feed_0_1796,
2,203.0,feed_0_1796,
2,75.0,feed_0_1797,feed_0_1798
2,79.0,feed_0_1797,
2,214.0,feed_0_1799,
2,232.0,feed_0_1802,feed_0_3765183
2,243.0,feed_0_1802,feed_0_3765185
2,252.0,feed_0_1802,feed_0_3765186
2,313.0,feed_0_1802,feed_0_3765187
2,218.0,feed_0_1802,feed_0_4024810
2,209.0,feed_0_1802,feed_0_4024811
2,218.0,feed_0_1802,
2,218.0,feed_0_1802,
2,228.0,feed_0_1802,feed_0_4274268
2,228.0,feed_0_1802,
2,238.0,feed_0_1802,feed_0_5121460
2,225.0,feed_0_1802,feed_0_5121461
2,323.0,feed_0_1802,feed_0_5121463
2,209.0,feed_0_1802,
2,209.0,feed_0_1802,
2,225.0,feed_0_1802,
2,207.0,feed_0_1803,
2,269.0,feed_0_1803,
2,207.0,feed_0_1803,
2,269.0,feed_0_1803,
2,214.0,feed_0_1805,feed_0_3764546
2,214.0,feed_0_1805,
2,214.0,feed_0_1805,
2,238.0,feed_0_1806,feed_0_3442417
2,231.0,feed_0_1806,feed_0_3442418
2,223.0,feed_0_1806,feed_0_3687120
2,223.0,feed_0_1806,
2,231.0,feed_0_1806,
2,238.0,feed_0_1806,feed_0_3764810
2,238.0,feed_0_1806,
2,276.0,feed_0_1806,feed_0_3926386
2,276.0,feed_0_1806,
2,238.0,feed_0_1806,
2,276.0,feed_0_1806,
2,231.0,feed_0_1806,
2,276.0,feed_0_1806,
2,228.0,feed_0_1808,feed_0_3786050
2,228.0,feed_0_1808,
2,198.0,feed_0_1808,feed_0_3786095
2,198.0,feed_0_1808,
2,212.0,feed_0_1808,feed_0_3792946
2,212.0,feed_0_1808,
2,190.0,feed_0_1808,feed_0_3813528
2,218.0,feed_0_1808,feed_0_3813529
2,198.0,feed_0_1808,
2,198.0,feed_0_1808,
2,189.0,feed_0_1808,feed_0_4036794
2,207.0,feed_0_1808,feed_0_4036795
2,215.0,feed_0_1808,feed_0_4036796
2,195.0,feed_0_1808,feed_0_4036797
2,215.0,feed_0_1808,
2,212.0,feed_0_1808,
2,198.0,feed_0_1808,
2,198.0,feed_0_1808,
2,228.0,feed_0_1809,feed_0_3757174
2,228.0,feed_0_1809,
2,432.0,feed_0_1809,feed_0_3757176
2,437.0,feed_0_1809,feed_0_3757177
2,228.0,feed_0_1809,
2,228.0,feed_0_1809,
2,432.0,feed_0_1809,
2,437.0,feed_0_1809,
2,253.0,feed_0_1809,feed_0_3759046
2,253.0,feed_0_1809,
2,500.0,feed_0_1809,feed_0_3764102
2,500.0,feed_0_1809,
2,500.0,feed_0_1809,feed_0_5121930
2,500.0,feed_0_1809,
2,516.0,feed_0_1809,feed_0_6041793
2,500.0,feed_0_1809,
2,253.0,feed_0_1809,
2,253.0,feed_0_1809,
2,188.0,feed_0_1811,feed_0_3748049
2,276.0,feed_0_1811,
2,188.0,feed_0_1811,
2,267.0,feed_0_1811,feed_0_4036773
2,278.0,feed_0_1811,feed_0_4036774
2,267.0,feed_0_1811,
2,278.0,feed_0_1811,
2,267.0,feed_0_1811,
2,278.0,feed_0_1811,
2,267.0,feed_0_1811,
2,267.0,feed_0_1811,
2,278.0,feed_0_1811,
2,211.0,feed_0_1812,
2,63.0,feed_0_1817,feed_0_1816
2,51.0,feed_0_1817,
2,234.0,feed_0_1817,feed_0_3893545
2,236.0,feed_0_1818,feed_0_3893532
2,231.0,feed_0_1818,feed_0_3893533
2,279.0,feed_0_1818,feed_0_3893547
2,236.0,feed_0_1818,
2,209.0,feed_0_1818,feed_0_5121356
2,198.0,feed_0_1818,feed_0_5121357
2,198.0,feed_0_1818,
2,209.0,feed_0_1818,
2,55.0,feed_0_1820,feed_0_1819
2,62.0,feed_0_1820,
2,368.0,feed_0_1824,feed_0_1825
2,108.0,feed_0_1824,feed_0_1826
2,400.0,feed_0_1824,feed_0_1827
2,368.0,feed_0_1824,
2,108.0,feed_0_1824,
2,343.0,feed_0_1824,
2,190.0,feed_0_1824,feed_0_3442432
2,207.0,feed_0_1824,feed_0_3442433
2,215.0,feed_0_1824,feed_0_3442434
2,467.0,feed_0_1824,feed_0_3442435
2,423.0,feed_0_1824,feed_0_3442436
2,432.0,feed_0_1824,feed_0_3687411
2,432.0,feed_0_1824,
2,216.0,feed_0_1824,feed_0_3687413
2,252.0,feed_0_1824,feed_0_3687414
2,280.0,feed_0_1824,feed_0_3687415
2,251.0,feed_0_1824,feed_0_3687473
2,415.0,feed_0_1824,feed_0_3764966
2,209.0,feed_0_1824,feed_0_3764967
2,190.0,feed_0_1824,
2,207.0,feed_0_1824,
2,467.0,feed_0_1824,
2,405.0,feed_0_1824,feed_0_3813112
2,405.0,feed_0_1824,
2,226.0,feed_0_1824,feed_0_3813114
2,238.0,feed_0_1824,
2,208.0,feed_0_1824,
2,251.0,feed_0_1824,
2,280.0,feed_0_1824,
2,252.0,feed_0_1824,
2,223.0,feed_0_1824,
2,238.0,feed_0_1824,
2,421.0,feed_0_1824,feed_0_3926186
2,434.0,feed_0_1824,feed_0_3926187
2,209.0,feed_0_1824,
2,252.0,feed_0_1824,
2,280.0,feed_0_1824,
2,251.0,feed_0_1824,
2,280.0,feed_0_1824,
2,252.0,feed_0_1824,
2,251.0,feed_0_1824,
2,434.0,feed_0_1824,
2,405.0,feed_0_1824,
2,216.0,feed_0_1824,
2,251.0,feed_0_1824,
2,405.0,feed_0_1824,
2,209.0,feed_0_1824,
2,252.0,feed_0_1824,
2,251.0,feed_0_1824,
2,432.0,feed_0_1824,
2,432.0,feed_0_1824,
2,216.0,feed_0_1824,
2,415.0,feed_0_1824,
2,434.0,feed_0_1824,
2,409.0,feed_0_1824,
2,238.0,feed_0_1824,
2,251.0,feed_0_1824,
2,434.0,feed_0_1824,
2,406.0,feed_0_1824,
2,434.0,feed_0_1824,
2,402.0,feed_0_1824,
2,415.0,feed_0_1824,
2,415.0,feed_0_1824,
2,445.0,feed_0_1824,
2,421.0,feed_0_1824,
2,434.0,feed_0_1824,
2,413.0,feed_0_1824,
2,415.0,feed_0_1824,
2,434.0,feed_0_1824,
2,409.0,feed_0_1824,
2,280.0,feed_0_1824,
2,251.0,feed_0_1824,
2,434.0,feed_0_1824,
2,405.0,feed_0_1824,
2,216.0,feed_0_1824,
2,252.0,feed_0_1824,
2,126.0,feed_0_1825,feed_0_1827
2,101.0,feed_0_1825,
2,370.0,feed_0_1825,feed_0_3442432
2,387.0,feed_0_1825,feed_0_3442433
2,395.0,feed_0_1825,feed_0_3442434
2,287.0,feed_0_1825,feed_0_3442435
2,243.0,feed_0_1825,feed_0_3442436
2,252.0,feed_0_1825,feed_0_3687411
2,252.0,feed_0_1825,
2,396.0,feed_0_1825,feed_0_3687413
2,432.0,feed_0_1825,feed_0_3687414
2,460.0,feed_0_1825,feed_0_3687415
2,431.0,feed_0_1825,feed_0_3687473
2,235.0,feed_0_1825,feed_0_3764966
2,389.0,feed_0_1825,feed_0_3764967
2,370.0,feed_0_1825,
2,387.0,feed_0_1825,
2,287.0,feed_0_1825,
2,460.0,feed_0_1825,
2,432.0,feed_0_1825,
2,403.0,feed_0_1825,
2,418.0,feed_0_1825,
2,241.0,feed_0_1825,feed_0_3926186
2,254.0,feed_0_1825,feed_0_3926187
2,389.0,feed_0_1825,
2,432.0,feed_0_1825,
2,460.0,feed_0_1825,
2,431.0,feed_0_1825,
2,460.0,feed_0_1825,
2,432.0,feed_0_1825,
2,431.0,feed_0_1825,
2,254.0,feed_0_1825,
2,225.0,feed_0_1825,
2,396.0,feed_0_1825,
2,431.0,feed_0_1825,
2,225.0,feed_0_1825,
2,389.0,feed_0_1825,
2,432.0,feed_0_1825,
2,431.0,feed_0_1825,
2,252.0,feed_0_1825,
2,252.0,feed_0_1825,
2,396.0,feed_0_1825,
2,235.0,feed_0_1825,
2,254.0,feed_0_1825,
2,229.0,feed_0_1825,
2,226.0,feed_0_1825,
2,254.0,feed_0_1825,
2,222.0,feed_0_1825,
2,241.0,feed_0_1825,
2,254.0,feed_0_1825,
2,233.0,feed_0_1825,
2,235.0,feed_0_1825,
2,254.0,feed_0_1825,
2,229.0,feed_0_1825,
2,460.0,feed_0_1825,
2,431.0,feed_0_1825,
2,254.0,feed_0_1825,
2,225.0,feed_0_1825,
2,396.0,feed_0_1825,
2,432.0,feed_0_1825,
2,396.0,feed_0_1826,feed_0_1825
2,370.0,feed_0_1826,feed_0_1827
2,396.0,feed_0_1826,
2,241.0,feed_0_1826,
2,190.0,feed_0_1826,feed_0_3442432
2,207.0,feed_0_1826,feed_0_3442433
2,215.0,feed_0_1826,feed_0_3442434
2,467.0,feed_0_1826,feed_0_3442435
2,423.0,feed_0_1826,feed_0_3442436
2,432.0,feed_0_1826,feed_0_3687411
2,432.0,feed_0_1826,
2,216.0,feed_0_1826,feed_0_3687413
2,252.0,feed_0_1826,feed_0_3687414
2,280.0,feed_0_1826,feed_0_3687415
2,251.0,feed_0_1826,feed_0_3687473
2,415.0,feed_0_1826,feed_0_3764966
